"ID_Predators_individuals","ID_species","Lifestage","Sex","Length","stomach_part","number_of_prey","total_weight_g","latin_name","ID_sampling","station_name","dates","aggregated.dates","key.to.environment","corresponding.benthic.date","time.difference","temperature","Salinity"
8145,1,1,20,20,"Vorderdarm oder Magen",NA,6,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8145,1,1,20,20,"Vorderdarm oder Magen",2,5,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8146,1,1,10,20,"Vorderdarm oder Magen",NA,1,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8146,1,1,10,20,"Vorderdarm oder Magen",2,2,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8146,1,1,10,20,"Vorderdarm oder Magen",NA,19,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8147,1,1,10,20,"Vorderdarm oder Magen",NA,26,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8147,1,1,10,20,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8147,1,1,10,20,"Vorderdarm oder Magen",NA,9,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8148,1,1,10,20,"Vorderdarm oder Magen",24,35,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8148,1,1,10,20,"Vorderdarm oder Magen",3,3,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8148,1,1,10,20,"Vorderdarm oder Magen",NA,3,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8148,1,1,10,20,"Vorderdarm oder Magen",NA,7,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8148,1,1,10,20,"Vorderdarm oder Magen",NA,33,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8149,1,1,10,21,"Vorderdarm oder Magen",2,2,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8149,1,1,10,21,"Vorderdarm oder Magen",6,11,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8149,1,1,10,21,"Vorderdarm oder Magen",NA,20,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8149,1,1,10,21,"Vorderdarm oder Magen",NA,61,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",2,1,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",4,8,"Mysis mixta",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",68,106,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",9,33,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",NA,30,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8150,1,1,10,21,"Vorderdarm oder Magen",NA,72,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8151,1,1,20,21,"Vorderdarm oder Magen",NA,7,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8151,1,1,20,21,"Vorderdarm oder Magen",5,10,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8151,1,1,20,21,"Vorderdarm oder Magen",NA,18,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",20,26,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",4,3,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",17,75,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",NA,31,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",NA,39,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8152,1,1,10,23,"Vorderdarm oder Magen",NA,92,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8153,1,1,20,23,"Vorderdarm oder Magen",10,15,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8153,1,1,20,23,"Vorderdarm oder Magen",7,9,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8153,1,1,20,23,"Vorderdarm oder Magen",NA,6,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8153,1,1,20,23,"Vorderdarm oder Magen",1,16,"Pleuronectiformes spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8153,1,1,20,23,"Vorderdarm oder Magen",NA,37,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8154,1,1,10,23,"Vorderdarm oder Magen",1,1,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8154,1,1,10,23,"Vorderdarm oder Magen",20,31,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8154,1,1,10,23,"Vorderdarm oder Magen",6,20,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8154,1,1,10,23,"Vorderdarm oder Magen",NA,70,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8154,1,1,10,23,"Vorderdarm oder Magen",NA,123,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8155,1,1,20,23,"Vorderdarm oder Magen",1,2,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8155,1,1,20,23,"Vorderdarm oder Magen",2,3,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8155,1,1,20,23,"Vorderdarm oder Magen",NA,27,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8155,1,1,20,23,"Vorderdarm oder Magen",NA,12,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8156,1,1,10,23,"Vorderdarm oder Magen",NA,14,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8156,1,1,10,23,"Vorderdarm oder Magen",3,5,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8156,1,1,10,23,"Vorderdarm oder Magen",NA,37,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8157,1,1,10,24,"Vorderdarm oder Magen",1,2,"Mysis mixta",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8157,1,1,10,24,"Vorderdarm oder Magen",5,8,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8157,1,1,10,24,"Vorderdarm oder Magen",42,51,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8157,1,1,10,24,"Vorderdarm oder Magen",NA,3,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8157,1,1,10,24,"Vorderdarm oder Magen",NA,42,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8158,1,1,20,25,"Vorderdarm oder Magen",2,3,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8158,1,1,20,25,"Vorderdarm oder Magen",1,6,"Various Bivalvia",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8158,1,1,20,25,"Vorderdarm oder Magen",2,3,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8158,1,1,20,25,"Vorderdarm oder Magen",NA,20,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8158,1,1,20,25,"Vorderdarm oder Magen",NA,17,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8159,1,1,20,26,"Vorderdarm oder Magen",2,7,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8159,1,1,20,26,"Vorderdarm oder Magen",NA,19,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8159,1,1,20,26,"Vorderdarm oder Magen",2,18,"Pherusa plumosa",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8159,1,1,20,26,"Vorderdarm oder Magen",NA,28,"Unidentified Polychaeta remains",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8159,1,1,20,26,"Vorderdarm oder Magen",NA,53,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",3,5,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",1,81,"Cyprina islandica",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",5,8,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",1,4,"Hyperia galba",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",3,18,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",NA,40,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8160,1,1,20,27,"Vorderdarm oder Magen",NA,20,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",72,104,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",3,6,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",1,78,"Cyprina islandica",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",5,25,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",NA,72,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",NA,20,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",1,2,"Pherusa plumosa",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8161,1,1,20,27,"Vorderdarm oder Magen",2,98,"Nephthys spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8162,1,1,20,27,"Vorderdarm oder Magen",8,11,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8162,1,1,20,27,"Vorderdarm oder Magen",2,3,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8162,1,1,20,27,"Vorderdarm oder Magen",NA,6,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8162,1,1,20,27,"Vorderdarm oder Magen",1,77,"Pherusa plumosa",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8162,1,1,20,27,"Vorderdarm oder Magen",NA,42,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",1,1,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",105,135,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",NA,39,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",2,42,"Pherusa plumosa",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",NA,3,"Unidentified Polychaeta remains",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8163,1,1,10,29,"Vorderdarm oder Magen",NA,61,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8164,1,1,10,30,"Vorderdarm oder Magen",56,84,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8164,1,1,10,30,"Vorderdarm oder Magen",NA,3,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8164,1,1,10,30,"Vorderdarm oder Magen",NA,40,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8165,1,1,10,30,"Vorderdarm oder Magen",NA,24,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8165,1,1,10,30,"Vorderdarm oder Magen",11,20,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8165,1,1,10,30,"Vorderdarm oder Magen",2,63,"Nephthys spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8165,1,1,10,30,"Vorderdarm oder Magen",NA,50,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8166,1,1,10,31,"Vorderdarm oder Magen",NA,4,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8166,1,1,10,31,"Vorderdarm oder Magen",61,137,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8166,1,1,10,31,"Vorderdarm oder Magen",NA,153,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",1,52,"Cyprina islandica",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",2,5,"Gastosaccus spinifer",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",48,55,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",1,14,"Nephthys spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",1,3,"Ophiura albida",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8167,1,1,20,31,"Vorderdarm oder Magen",NA,147,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8168,1,1,10,35,"Vorderdarm oder Magen",23,93,"Harmothoe spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8168,1,1,10,35,"Vorderdarm oder Magen",48,57,"Diastylis rathkei",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8168,1,1,10,35,"Vorderdarm oder Magen",NA,70,"Aphroditidae spp.",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8168,1,1,10,35,"Vorderdarm oder Magen",NA,307,"Macerated",13,"Suederfahrt","1968-08-16","1968-08-16",204,"1968-08-15",1,12.6,13.438
8169,1,1,0,12,"Vorderdarm oder Magen",3,7,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8169,1,1,0,12,"Vorderdarm oder Magen",109,100,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8169,1,1,0,12,"Vorderdarm oder Magen",3,7,"Harmothoe spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8169,1,1,0,12,"Vorderdarm oder Magen",NA,5,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8170,1,1,20,12,"Vorderdarm oder Magen",2,3,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8170,1,1,20,12,"Vorderdarm oder Magen",13,14,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8170,1,1,20,12,"Vorderdarm oder Magen",NA,11,"Aphroditidae spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8170,1,1,20,12,"Vorderdarm oder Magen",NA,11,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8171,1,1,0,12,"Vorderdarm oder Magen",77,49,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8171,1,1,0,12,"Vorderdarm oder Magen",2,7,"Harmothoe spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8171,1,1,0,12,"Vorderdarm oder Magen",NA,6,"Aphroditidae spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8171,1,1,0,12,"Vorderdarm oder Magen",NA,3,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8172,1,1,20,23,"Vorderdarm oder Magen",4,6,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8172,1,1,20,23,"Vorderdarm oder Magen",15,19,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8172,1,1,20,23,"Vorderdarm oder Magen",NA,17,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8173,1,1,10,25,"Vorderdarm oder Magen",NA,32,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8173,1,1,10,25,"Vorderdarm oder Magen",2,1,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8174,1,1,10,25,"Vorderdarm oder Magen",1,1,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8175,1,1,10,26,"Vorderdarm oder Magen",2,4,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8176,1,1,20,27,"Vorderdarm oder Magen",44,41,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8176,1,1,20,27,"Vorderdarm oder Magen",NA,2,"Aphroditidae spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8176,1,1,20,27,"Vorderdarm oder Magen",NA,18,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8177,1,1,10,28,"Vorderdarm oder Magen",15,23,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8177,1,1,10,28,"Vorderdarm oder Magen",77,78,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8177,1,1,10,28,"Vorderdarm oder Magen",1,4,"Crangon crangon",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8177,1,1,10,28,"Vorderdarm oder Magen",NA,66,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8179,1,2,20,32,"Vorderdarm oder Magen",2,7,"Ophiura albida",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8179,1,2,20,32,"Vorderdarm oder Magen",1,105,"Pleuronectiformes spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8179,1,2,20,32,"Vorderdarm oder Magen",NA,60,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",2,5,"Abra alba",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",8,11,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",115,228,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",1,55,"Pisces spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",NA,30,"Pisces spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8180,1,2,10,35,"Vorderdarm oder Magen",NA,105,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",32,150,"Abra alba",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",4,4,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",51,120,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",1,11,"Pherusa plumosa",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",NA,4,"Aphroditidae spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8182,1,2,10,35,"Vorderdarm oder Magen",NA,46,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",23,21,"Gastosaccus spinifer",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",2,3,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",1,2,"Crangon crangon",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",1,3,"Idothea spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",NA,11,"Aphroditidae spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8183,1,1,0,12,"Vorderdarm oder Magen",NA,4,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8184,1,1,10,19,"Vorderdarm oder Magen",1,31,"Nephthys spp.",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8184,1,1,10,19,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8184,1,1,10,19,"Vorderdarm oder Magen",NA,11,"Macerated",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8185,1,1,10,23,"Vorderdarm oder Magen",1,71,"Cyprina islandica",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8185,1,1,10,23,"Vorderdarm oder Magen",1,2,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8185,1,1,10,23,"Vorderdarm oder Magen",1,1,"Diastylis rathkei",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
8185,1,1,10,23,"Vorderdarm oder Magen",2,21,"Mysis mixta",15,"Suederfahrt","1968-09-25","1968-09-24",205,"1968-09-15",9,11.5,19.975
